date,solar_irradiance,wind_speed,temperature,humidity,cloud_amount,doy_sin,doy_cos,hour_sin,hour_cos,solar_zenith,air_mass,wind_speed_cubed,is_daylight,solar_irradiance_lag1,solar_irradiance_lag2,solar_irradiance_lag3,solar_irradiance_lag6,solar_irradiance_lag12,solar_irradiance_lag24,solar_irradiance_roll6,solar_irradiance_roll24,wind_speed_lag1,wind_speed_lag2,wind_speed_lag3,wind_speed_lag6,wind_speed_lag12,wind_speed_lag24,wind_speed_roll6,wind_speed_roll24,temperature_lag1,temperature_lag2,temperature_lag3,temperature_lag6,temperature_lag12,temperature_lag24,temperature_roll6,temperature_roll24,humidity_lag1,humidity_lag2,humidity_lag3,humidity_lag6,humidity_lag12,humidity_lag24,humidity_roll6,humidity_roll24,cloud_amount_lag1,cloud_amount_lag2,cloud_amount_lag3,cloud_amount_lag6,cloud_amount_lag12,cloud_amount_lag24,cloud_amount_roll6,cloud_amount_roll24,solar_irradiance_next,wind_speed_next
2025-01-02 00:00:00,0.0,2.65,-0.19,41.76,32.61,0.03439806061360801,0.9994082116062598,0.0,1.0,170.7575706843797,38.0,18.609624999999998,False,0.0,0.0,0.0,0.0,0.5598500000000001,0.0,0.0,0.15243125,2.51,2.37,2.24,1.08,3.84,2.06,2.0050000000000003,2.279166666666667,0.01,0.2,0.41,2.23,12.8,-0.03,0.8016666666666667,4.207083333333333,43.56,46.52,50.06,55.15,18.91,38.34,50.84,37.11833333333333,37.08,37.66,35.83,25.58,55.34,38.43,34.048333333333325,37.1025,0.0,2.43
2025-01-02 01:00:00,0.0,2.7,-0.27,39.7,4.3,0.03439806061360801,0.9994082116062598,0.25881904510252074,0.9659258262890683,158.86517235145132,38.0,19.683000000000003,False,0.0,0.0,0.0,0.0,0.47602,0.0,0.0,0.15243125,2.65,2.51,2.37,1.73,4.2,2.09,2.2666666666666666,2.30375,-0.19,0.01,0.2,1.29,12.32,-0.05,0.3983333333333334,4.2004166666666665,41.76,43.56,46.52,55.93,20.96,37.63,48.60833333333333,37.26083333333333,32.61,37.08,37.66,31.01,45.47,7.45,35.22,36.86000000000001,0.0,2.44
2025-01-02 02:00:00,0.0,2.68,-0.2,38.88,28.23,0.03439806061360801,0.9994082116062598,0.49999999999999994,0.8660254037844387,145.88031965657072,38.0,19.248832000000004,False,0.0,0.0,0.0,0.0,0.32508,0.0,0.0,0.15243125,2.7,2.65,2.51,2.1,3.97,2.18,2.4283333333333332,2.329166666666667,-0.27,-0.19,0.01,0.67,11.12,-0.18,0.13833333333333334,4.191249999999999,39.7,41.76,43.56,53.82,24.43,36.87,45.903333333333336,37.34708333333334,4.3,32.61,37.08,37.13,43.8,27.89,30.768333333333334,36.72875,0.0,2.45
2025-01-02 03:00:00,0.0,2.64,-0.16,37.99,47.64,0.03439806061360801,0.9994082116062598,0.7071067811865476,0.7071067811865476,132.80955307733944,38.0,18.399744000000002,False,0.0,0.0,0.0,0.0,0.18605000000000002,0.0,0.0,0.15243125,2.68,2.7,2.65,2.24,2.82,2.19,2.525,2.35,-0.2,-0.27,-0.19,0.41,8.84,-0.21,-0.006666666666666672,4.190416666666667,38.88,39.7,41.76,50.06,33.44,35.98,43.413333333333334,37.43083333333333,28.23,4.3,32.61,35.83,31.06,34.65,29.285,36.742916666666666,0.0,2.44
2025-01-02 04:00:00,0.0,2.73,-0.44,38.11,38.92,0.03439806061360801,0.9994082116062598,0.8660254037844386,0.5000000000000001,119.86307592403942,38.0,20.346417,False,0.0,0.0,0.0,0.0,0.022879999999999998,0.0,0.0,0.15243125,2.64,2.68,2.7,2.37,1.68,2.18,2.591666666666667,2.36875,-0.16,-0.2,-0.27,0.2,4.54,-0.21,-0.10166666666666667,4.1925,37.99,38.88,39.7,46.52,53.57,35.02,41.401666666666664,37.514583333333334,47.64,28.23,4.3,37.66,27.14,34.69,31.25333333333333,37.28416666666667,0.0,2.42
2025-01-02 05:00:00,0.0,2.79,-0.65,38.0,45.23,0.03439806061360801,0.9994082116062598,0.9659258262890683,0.25881904510252074,107.17803575115495,38.0,21.717639000000002,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15243125,2.73,2.64,2.68,2.51,1.06,2.24,2.651666666666667,2.3916666666666666,-0.44,-0.16,-0.2,0.01,3.27,-0.29,-0.20833333333333334,4.182916666666666,38.11,37.99,38.88,43.56,52.07,34.48,40.0,37.64333333333333,38.92,47.64,28.23,37.08,22.69,35.27,31.463333333333335,37.46041666666667,0.0,2.4
2025-01-02 06:00:00,0.01402,2.81,-0.62,38.74,47.11,0.03439806061360801,0.9994082116062598,1.0,6.123233995736766e-17,94.91099846942485,38.0,22.188041000000002,True,0.0,0.0,0.0,0.0,0.0,0.01393,0.0,0.15243125,2.79,2.73,2.64,2.65,1.08,2.26,2.6983333333333337,2.4145833333333333,-0.65,-0.44,-0.16,-0.19,2.23,-0.1,-0.31833333333333336,4.167916666666667,38.0,38.11,37.99,41.76,55.15,34.34,39.07333333333333,37.79,45.23,38.92,47.64,32.61,25.58,39.21,32.821666666666665,37.875416666666666,0.011,2.39
2025-01-02 07:00:00,0.1668,2.43,2.52,50.64,41.69,0.03439806061360801,0.9994082116062598,0.9659258262890683,-0.25881904510252063,83.28221812810966,8.54854551826537,14.348907000000002,True,0.01402,0.0,0.0,0.0,0.0,0.16022999999999998,0.0023366666666666666,0.152435,2.81,2.79,2.73,2.7,1.73,1.86,2.725,2.4375,-0.62,-0.65,-0.44,-0.27,1.29,2.67,-0.39000000000000007,4.146249999999999,38.74,38.0,38.11,39.7,55.93,49.02,38.57,37.973333333333336,47.11,45.23,38.92,4.3,31.01,39.57,35.23833333333334,38.20458333333333,0.13705,2.15
2025-01-02 08:00:00,0.32183,2.97,7.48,27.01,49.67,0.03439806061360801,0.9994082116062598,0.8660254037844387,-0.4999999999999998,72.62564656029535,3.348808981155874,26.198073000000004,True,0.1668,0.01402,0.0,0.0,0.0,0.30807999999999996,0.03013666666666667,0.15270874999999998,2.43,2.81,2.79,2.68,2.1,1.69,2.6799999999999997,2.46125,2.52,-0.62,-0.65,-0.2,0.67,7.02,0.07499999999999996,4.14,50.64,38.74,38.0,38.88,53.82,25.73,40.39333333333334,38.04083333333333,41.69,47.11,45.23,28.23,37.13,47.74,41.47,38.29291666666666,0.26927,2.13
2025-01-02 09:00:00,0.4702,1.79,11.15,19.27,51.05,0.03439806061360801,0.9994082116062598,0.7071067811865476,-0.7071067811865475,63.45390125356377,2.237548382757861,5.735339000000001,True,0.32183,0.1668,0.01402,0.0,0.0,0.45442,0.083775,0.15328166666666668,2.97,2.43,2.81,2.64,2.24,1.21,2.7283333333333335,2.5145833333333334,7.48,2.52,-0.62,-0.16,0.41,10.24,1.3550000000000002,4.159166666666667,27.01,50.64,38.74,37.99,50.06,19.21,38.415,38.09416666666667,49.67,41.69,47.11,47.64,35.83,49.37,45.04333333333333,38.373333333333335,0.4083,0.76
2025-01-02 10:00:00,0.57608,1.03,13.87,14.94,52.73,0.03439806061360801,0.9994082116062598,0.49999999999999994,-0.8660254037844387,56.51047430462572,1.812301616108878,1.092727,True,0.4702,0.32183,0.1668,0.0,0.0,0.5577799999999999,0.16214166666666666,0.15393916666666665,1.79,2.97,2.43,2.73,2.37,2.11,2.5866666666666664,2.53875,11.15,7.48,2.52,-0.44,0.2,11.79,3.24,4.1970833333333335,19.27,27.01,50.64,38.11,46.52,17.91,35.295,38.09666666666667,51.05,49.67,41.69,38.92,37.66,51.99,45.61166666666667,38.443333333333335,0.49638,1.4
2025-01-02 11:00:00,0.61338,2.57,14.96,14.72,54.46,0.03439806061360801,0.9994082116062598,0.258819045102521,-0.9659258262890682,52.694295671705795,1.6499809754088695,16.974592999999995,True,0.57608,0.4702,0.32183,0.0,0.0,0.59403,0.25815499999999997,0.15470166666666665,1.03,1.79,2.97,2.79,2.51,3.03,2.3033333333333332,2.49375,13.87,11.15,7.48,-0.65,0.01,12.62,5.625,4.2837499999999995,14.94,19.27,27.01,38.0,43.56,17.89,31.433333333333334,37.97291666666667,52.73,51.05,49.67,45.23,37.08,54.41,47.913333333333334,38.47416666666667,0.5177,2.5
2025-01-02 12:00:00,0.57635,3.51,15.17,15.58,46.83,0.03439806061360801,0.9994082116062598,1.2246467991473532e-16,-1.0,52.694295671705795,1.6499809754088695,43.24355099999999,True,0.61338,0.57608,0.4702,0.01402,0.0,0.5598500000000001,0.360385,0.15550791666666666,2.57,1.03,1.79,2.81,2.65,3.84,2.266666666666667,2.4745833333333334,14.96,13.87,11.15,-0.62,-0.19,12.8,8.226666666666667,4.3812500000000005,14.72,14.94,19.27,38.74,41.76,18.91,27.55333333333333,37.840833333333336,54.46,52.73,51.05,47.11,32.61,55.34,49.45166666666666,38.47625,0.5105,3.07
2025-01-02 13:00:00,0.47502,4.18,14.63,17.52,53.79,0.03439806061360801,0.9994082116062598,-0.2588190451025208,-0.9659258262890683,56.51047430462572,1.812301616108878,73.03463199999999,True,0.57635,0.61338,0.57608,0.1668,0.0,0.47602,0.45410666666666666,0.15619541666666667,3.51,2.57,1.03,2.43,2.7,4.2,2.3833333333333333,2.4608333333333334,15.17,14.96,13.87,2.52,-0.27,12.32,10.858333333333334,4.48,15.58,14.72,14.94,50.64,39.7,20.96,23.69333333333333,37.702083333333334,46.83,54.46,52.73,41.69,4.3,45.47,49.405,38.12166666666666,0.41317000000000004,3.25
2025-01-02 14:00:00,0.32873,4.13,13.31,21.05,48.31,0.03439806061360801,0.9994082116062598,-0.4999999999999997,-0.8660254037844388,63.45390125356377,2.237548382757861,70.444997,True,0.47502,0.57635,0.61338,0.32183,0.0,0.32508,0.5054766666666667,0.15615375,4.18,3.51,2.57,2.97,2.68,3.97,2.6750000000000003,2.46,14.63,15.17,14.96,7.48,-0.2,11.12,12.876666666666667,4.57625,17.52,15.58,14.72,27.01,38.88,24.43,18.173333333333332,37.55875,53.79,46.83,54.46,49.67,28.23,43.8,51.42166666666666,38.468333333333334,0.29512,2.98
2025-01-02 15:00:00,0.18922999999999998,2.47,10.72,34.41,37.28,0.03439806061360801,0.9994082116062598,-0.7071067811865471,-0.7071067811865479,72.62564656029535,3.348808981155874,15.069223000000003,True,0.32873,0.47502,0.57635,0.4702,0.0,0.18605000000000002,0.5066266666666667,0.15630583333333334,4.13,4.18,3.51,1.79,2.64,2.82,2.8683333333333336,2.466666666666667,13.31,14.63,15.17,11.15,-0.16,8.84,13.848333333333334,4.6675,21.05,17.52,15.58,19.27,37.99,33.44,17.18,37.41791666666666,48.31,53.79,46.83,51.05,47.64,31.06,51.19499999999999,38.65625,0.17132,1.73
2025-01-02 16:00:00,0.0242,1.53,6.83,47.6,34.38,0.03439806061360801,0.9994082116062598,-0.8660254037844385,-0.5000000000000004,83.28221812810966,8.54854551826537,3.5815770000000002,True,0.18922999999999998,0.32873,0.47502,0.57608,0.0,0.022879999999999998,0.4597983333333333,0.15643833333333335,2.47,4.13,4.18,1.03,2.73,1.68,2.981666666666667,2.4520833333333334,10.72,13.31,14.63,13.87,-0.44,4.54,13.776666666666666,4.745833333333334,34.41,21.05,17.52,14.94,38.11,53.57,19.703333333333333,37.458333333333336,37.28,48.31,53.79,52.73,38.92,27.14,48.900000000000006,38.915416666666665,0.023420000000000003,1.28
2025-01-02 17:00:00,0.0,1.04,5.86,45.94,27.21,0.03439806061360801,0.9994082116062598,-0.9659258262890683,-0.25881904510252063,94.91099846942485,38.0,1.124864,False,0.0242,0.18922999999999998,0.32873,0.61338,0.0,0.0,0.36781833333333336,0.15649333333333335,1.53,2.47,4.13,2.57,2.79,1.06,3.065,2.4458333333333333,6.83,10.72,13.31,14.96,-0.65,3.27,12.603333333333333,4.84125,47.6,34.41,21.05,14.72,38.0,52.07,25.146666666666665,37.209583333333335,34.38,37.28,48.31,54.46,45.23,22.69,45.84166666666667,39.21708333333333,0.0,0.8
2025-01-02 18:00:00,0.0,1.49,5.25,47.44,28.95,0.03439806061360801,0.9994082116062598,-1.0,-1.8369701987210297e-16,107.17803575115495,38.0,3.307949,False,0.0,0.0242,0.18922999999999998,0.57635,0.01402,0.0,0.2655883333333333,0.15649333333333335,1.04,1.53,2.47,3.51,2.81,1.08,2.81,2.445,5.86,6.83,10.72,15.17,-0.62,2.23,11.086666666666668,4.949166666666667,45.94,47.6,34.41,15.58,38.74,55.15,30.349999999999998,36.95416666666667,27.21,34.38,37.28,46.83,47.11,25.58,41.300000000000004,39.40541666666667,0.0,1.31
2025-01-02 19:00:00,0.0,1.81,4.33,45.46,69.05,0.03439806061360801,0.9994082116062598,-0.9659258262890684,0.2588190451025203,119.86307592403942,38.0,5.929741000000001,False,0.0,0.0,0.0242,0.47502,0.1668,0.0,0.16952999999999996,0.15649333333333335,1.49,1.04,1.53,4.18,2.43,1.73,2.473333333333333,2.4620833333333336,5.25,5.86,6.83,14.63,2.52,1.29,9.433333333333334,5.075,47.44,45.94,47.6,17.52,50.64,55.93,35.66,36.63291666666667,28.95,27.21,34.38,53.79,41.69,31.01,38.32,39.545833333333334,0.0,1.73
2025-01-02 20:00:00,0.0,1.92,3.85,43.44,95.59,0.03439806061360801,0.9994082116062598,-0.8660254037844386,0.5000000000000001,132.80955307733944,38.0,7.077887999999999,False,0.0,0.0,0.0,0.32873,0.32183,0.0,0.09035999999999998,0.15649333333333335,1.81,1.49,1.04,4.13,2.97,2.1,2.0783333333333336,2.4654166666666666,4.33,5.25,5.86,13.31,7.48,0.67,7.716666666666666,5.201666666666667,45.46,47.44,45.94,21.05,27.01,53.82,40.31666666666667,36.196666666666665,69.05,28.95,27.21,48.31,49.67,37.13,40.86333333333334,41.130833333333335,0.0,2.05
2025-01-02 21:00:00,0.0,2.15,3.37,43.44,90.3,0.03439806061360801,0.9994082116062598,-0.7071067811865477,0.7071067811865474,145.88031965657072,38.0,9.938374999999999,False,0.0,0.0,0.0,0.18922999999999998,0.4702,0.0,0.03557166666666665,0.15649333333333335,1.92,1.81,1.49,2.47,1.79,2.24,1.71,2.4579166666666667,3.85,4.33,5.25,10.72,11.15,0.41,6.14,5.334166666666667,43.44,45.46,47.44,34.41,19.27,50.06,44.048333333333325,35.76416666666666,95.59,69.05,28.95,37.28,51.05,35.83,48.74333333333333,43.56666666666666,0.0,2.37
2025-01-02 22:00:00,0.0,2.31,3.09,43.53,73.42,0.03439806061360801,0.9994082116062598,-0.5000000000000004,0.8660254037844384,158.86517235145132,38.0,12.326391000000001,False,0.0,0.0,0.0,0.0242,0.57608,0.0,0.004033333333333315,0.15649333333333335,2.15,1.92,1.81,1.53,1.03,2.37,1.6566666666666665,2.4541666666666666,3.37,3.85,4.33,6.83,13.87,0.2,4.915,5.4575000000000005,43.44,43.44,45.46,47.6,14.94,46.52,45.553333333333335,35.48833333333334,90.3,95.59,69.05,34.38,52.73,37.66,57.580000000000005,45.83625,0.0,2.57
2025-01-02 23:00:00,0.0,2.38,2.89,43.21,54.15,0.03439806061360801,0.9994082116062598,-0.25881904510252157,0.9659258262890681,170.7575706843797,38.0,13.481271999999999,False,0.0,0.0,0.0,0.0,0.61338,0.0,0.0,0.15649333333333335,2.31,2.15,1.92,1.04,2.57,2.51,1.7866666666666668,2.4516666666666667,3.09,3.37,3.85,5.86,14.96,0.01,4.291666666666667,5.577916666666667,43.53,43.44,43.44,45.94,14.72,43.56,44.875,35.36375,73.42,90.3,95.59,27.21,54.46,37.08,64.08666666666667,47.326249999999995,0.0,2.68
2025-01-03 00:00:00,0.0,2.43,2.74,42.72,68.51,0.051584366869408364,0.9986686402879997,0.0,1.0,170.69537941132654,38.0,14.348907000000002,False,0.0,0.0,0.0,0.0,0.57635,0.0,0.0,0.15649333333333335,2.38,2.31,2.15,1.49,3.51,2.65,2.01,2.44625,2.89,3.09,3.37,5.25,15.17,-0.19,3.796666666666667,5.697916666666667,43.21,43.53,43.44,47.44,15.58,41.76,44.419999999999995,35.34916666666667,54.15,73.42,90.3,28.95,46.83,32.61,68.57666666666667,48.037499999999994,0.0,2.8
2025-01-03 01:00:00,0.0,2.44,2.67,42.14,53.57,0.051584366869408364,0.9986686402879997,0.25881904510252074,0.9659258262890683,158.83181475387883,38.0,14.526784,False,0.0,0.0,0.0,0.0,0.47502,0.0,0.0,0.15649333333333335,2.43,2.38,2.31,1.81,4.18,2.7,2.1666666666666665,2.4370833333333333,2.74,2.89,3.09,4.33,14.63,-0.27,3.378333333333334,5.82,42.72,43.21,43.53,45.46,17.52,39.7,43.63333333333333,35.38916666666667,68.51,54.15,73.42,69.05,53.79,4.3,75.17,49.53333333333334,0.0,2.87
2025-01-03 02:00:00,0.0,2.45,2.62,41.18,77.43,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,145.8519330452725,38.0,14.706125000000004,False,0.0,0.0,0.0,0.0,0.32873,0.0,0.0,0.15649333333333335,2.44,2.43,2.38,1.92,4.13,2.68,2.271666666666667,2.42625,2.67,2.74,2.89,3.85,13.31,-0.2,3.1016666666666666,5.9425,42.14,42.72,43.21,43.44,21.05,38.88,43.080000000000005,35.490833333333335,53.57,68.51,54.15,95.59,48.31,28.23,72.59,51.58625000000001,0.0,2.91
2025-01-03 03:00:00,0.0,2.44,2.45,38.98,83.74,0.051584366869408364,0.9986686402879997,0.7071067811865476,0.7071067811865476,132.78034503481555,38.0,14.526784,False,0.0,0.0,0.0,0.0,0.18922999999999998,0.0,0.0,0.15649333333333335,2.45,2.44,2.43,2.15,2.47,2.64,2.36,2.4166666666666665,2.62,2.67,2.74,3.37,10.72,-0.16,2.8966666666666665,6.06,41.18,42.14,42.72,43.44,34.41,37.99,42.70333333333334,35.586666666666666,77.43,53.57,68.51,90.3,37.28,47.64,69.56333333333333,53.63625,0.0,2.86
2025-01-03 04:00:00,0.0,2.42,2.3,37.33,69.62,0.051584366869408364,0.9986686402879997,0.8660254037844386,0.5000000000000001,119.83059387905229,38.0,14.172488,False,0.0,0.0,0.0,0.0,0.0242,0.0,0.0,0.15649333333333335,2.44,2.45,2.44,2.31,1.53,2.73,2.408333333333333,2.408333333333333,2.45,2.62,2.67,3.09,6.83,-0.44,2.7433333333333336,6.16875,38.98,41.18,42.14,43.53,47.6,38.11,41.96,35.627916666666664,83.74,77.43,53.57,73.42,34.38,38.92,68.47,55.14041666666666,0.0,2.79
2025-01-03 05:00:00,0.0,2.4,2.39,36.32,66.09,0.051584366869408364,0.9986686402879997,0.9659258262890683,0.25881904510252074,107.14068076877813,38.0,13.823999999999998,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15649333333333335,2.42,2.44,2.45,2.38,1.04,2.79,2.4266666666666663,2.3954166666666667,2.3,2.45,2.62,2.89,5.86,-0.65,2.611666666666667,6.282916666666666,37.33,38.98,41.18,43.21,45.94,38.0,40.92666666666667,35.59541666666667,69.62,83.74,77.43,54.15,27.21,45.23,67.83666666666666,56.41958333333333,0.0,2.69
2025-01-03 06:00:00,0.011,2.39,2.57,35.72,67.98,0.051584366869408364,0.9986686402879997,1.0,6.123233995736766e-17,94.8673635968257,38.0,13.651919000000001,True,0.0,0.0,0.0,0.0,0.0,0.01402,0.0,0.15649333333333335,2.4,2.42,2.44,2.43,1.49,2.81,2.43,2.379166666666667,2.39,2.3,2.45,2.74,5.25,-0.62,2.5283333333333333,6.409583333333334,36.32,37.33,38.98,42.72,47.44,38.74,39.77833333333333,35.525416666666665,66.09,69.62,83.74,68.51,28.95,47.11,69.82666666666667,57.28874999999999,0.01252,2.62
2025-01-03 07:00:00,0.13705,2.15,4.73,45.75,66.97,0.051584366869408364,0.9986686402879997,0.9659258262890683,-0.25881904510252063,83.23086813771526,8.483995638216943,9.938374999999999,True,0.011,0.0,0.0,0.0,0.0,0.1668,0.0018333333333333147,0.15636750000000002,2.39,2.4,2.42,2.44,1.81,2.43,2.4233333333333333,2.361666666666667,2.57,2.39,2.3,2.67,4.33,2.52,2.5,6.5425,35.72,36.32,37.33,42.14,45.46,50.64,38.611666666666665,35.39958333333333,67.98,66.09,69.62,53.57,69.05,41.69,69.73833333333334,58.15833333333333,0.1621,2.31
2025-01-03 08:00:00,0.26927,2.13,9.16,32.98,71.78,0.051584366869408364,0.9986686402879997,0.8660254037844387,-0.4999999999999998,72.56514059780199,3.3375463457474983,9.663597,True,0.13705,0.011,0.0,0.0,0.0,0.32183,0.024674999999999985,0.15512791666666667,2.15,2.39,2.4,2.45,1.92,2.97,2.375,2.35,4.73,2.57,2.39,2.62,3.85,7.48,2.8433333333333337,6.634583333333333,45.75,35.72,36.32,41.18,43.44,27.01,39.21333333333333,35.19583333333333,66.97,67.98,66.09,77.43,95.59,49.67,71.97166666666666,59.211666666666666,0.3231,2.33
2025-01-03 09:00:00,0.4083,0.76,12.6,20.27,72.11,0.051584366869408364,0.9986686402879997,0.7071067811865476,-0.7071067811865475,63.38318687794975,2.232035973238893,0.43897600000000003,True,0.26927,0.13705,0.011,0.0,0.0,0.4702,0.06955333333333331,0.15293791666666667,2.13,2.15,2.39,2.44,2.15,1.79,2.3216666666666668,2.315,9.16,4.73,2.57,2.45,3.37,11.15,3.9333333333333336,6.704583333333333,32.98,45.75,35.72,38.98,43.44,19.27,37.846666666666664,35.444583333333334,71.78,66.97,67.98,83.74,90.3,51.05,71.02999999999999,60.13291666666667,0.47314999999999996,0.94
2025-01-03 10:00:00,0.49638,1.4,14.54,17.36,74.39,0.051584366869408364,0.9986686402879997,0.49999999999999994,-0.8660254037844387,56.42994186384932,1.8084614945073796,2.7439999999999993,True,0.4083,0.26927,0.13705,0.0,0.0,0.57608,0.13760333333333333,0.15035875,0.76,2.13,2.15,2.42,2.31,1.03,2.0416666666666665,2.2720833333333332,12.6,9.16,4.73,2.3,3.09,13.87,5.625,6.765000000000001,20.27,32.98,45.75,37.33,43.53,14.94,34.72833333333333,35.48625,72.11,71.78,66.97,69.62,73.42,52.73,69.09166666666667,61.010416666666664,0.5845499999999999,2.11
2025-01-03 11:00:00,0.5177,2.5,15.43,16.85,76.07,0.051584366869408364,0.9986686402879997,0.258819045102521,-0.9659258262890682,52.607313969260936,1.6467019818850839,15.625,True,0.49638,0.4083,0.26927,0.0,0.0,0.61338,0.2203333333333333,0.14703791666666668,1.4,0.76,2.13,2.4,2.38,2.57,1.8716666666666664,2.2875,14.54,12.6,9.16,2.39,2.89,14.96,7.664999999999999,6.792916666666667,17.36,20.27,32.98,36.32,43.21,14.72,31.399999999999995,35.58708333333333,74.39,72.11,71.78,66.09,54.15,54.46,69.88666666666667,61.91291666666666,0.62638,3.2
2025-01-03 12:00:00,0.5105,3.07,15.76,17.0,80.45,0.051584366869408364,0.9986686402879997,1.2246467991473532e-16,-1.0,52.607313969260936,1.6467019818850839,28.934442999999995,True,0.5177,0.49638,0.4083,0.011,0.0,0.57635,0.30661666666666665,0.14305125,2.5,1.4,0.76,2.39,2.43,3.51,1.8883333333333334,2.2845833333333334,15.43,14.54,12.6,2.57,2.74,15.17,9.838333333333333,6.8125,16.85,17.36,20.27,35.72,42.72,15.58,28.155,35.67583333333334,76.07,74.39,72.11,67.98,68.51,46.83,71.55,62.81333333333333,0.6387200000000001,3.73
2025-01-03 13:00:00,0.41317000000000004,3.25,15.38,17.87,82.22,0.051584366869408364,0.9986686402879997,-0.2588190451025208,-0.9659258262890683,56.42994186384932,1.8084614945073796,34.328125,True,0.5105,0.5177,0.49638,0.13705,0.0,0.47502,0.38986666666666664,0.1403075,3.07,2.5,1.4,2.15,2.44,4.18,2.0016666666666665,2.26625,15.76,15.43,14.54,4.73,2.67,14.63,12.036666666666667,6.837083333333333,17.0,16.85,17.36,45.75,42.14,17.52,25.035,35.735,80.45,76.07,74.39,66.97,53.57,53.79,73.62833333333333,64.21416666666666,0.48848,3.85
2025-01-03 14:00:00,0.29512,2.98,14.23,20.17,70.07,0.051584366869408364,0.9986686402879997,-0.4999999999999997,-0.8660254037844388,63.38318687794975,2.232035973238893,26.463592,True,0.41317000000000004,0.5105,0.5177,0.26927,0.0,0.32873,0.4358866666666666,0.13773041666666666,3.25,3.07,2.5,2.13,2.45,4.13,2.185,2.2275,15.38,15.76,15.43,9.16,2.62,13.31,13.811666666666666,6.868333333333333,17.87,17.0,16.85,32.98,41.18,21.05,20.388333333333332,35.749583333333334,82.22,80.45,76.07,71.78,77.43,48.31,76.17,65.39874999999999,0.3471,3.5
2025-01-03 15:00:00,0.17132,1.73,11.59,39.32,52.08,0.051584366869408364,0.9986686402879997,-0.7071067811865471,-0.7071067811865479,72.56514059780199,3.3375463457474983,5.1777169999999995,True,0.29512,0.41317000000000004,0.5105,0.4083,0.0,0.18922999999999998,0.44019499999999995,0.13633,2.98,3.25,3.07,0.76,2.44,2.47,2.3266666666666667,2.1795833333333334,14.23,15.38,15.76,12.6,2.45,10.72,14.656666666666666,6.906666666666666,20.17,17.87,17.0,20.27,38.98,34.41,18.253333333333334,35.712916666666665,70.07,82.22,80.45,72.11,83.74,37.28,75.885,66.30541666666666,0.19443000000000002,1.97
2025-01-03 16:00:00,0.023420000000000003,1.28,8.77,40.54,38.99,0.051584366869408364,0.9986686402879997,-0.8660254037844385,-0.5000000000000004,83.23086813771526,8.483995638216943,2.0971520000000003,True,0.17132,0.29512,0.41317000000000004,0.49638,0.0,0.0242,0.4006983333333333,0.13558375,1.73,2.98,3.25,1.4,2.42,1.53,2.4883333333333333,2.14875,11.59,14.23,15.38,14.54,2.3,6.83,14.488333333333335,6.942916666666666,39.32,20.17,17.87,17.36,37.33,47.6,21.42833333333333,35.917500000000004,52.08,70.07,82.22,74.39,69.62,34.38,72.54666666666667,66.92208333333333,0.02515,1.24
2025-01-03 17:00:00,0.0,0.8,8.05,35.6,24.46,0.051584366869408364,0.9986686402879997,-0.9659258262890683,-0.25881904510252063,94.8673635968257,38.0,0.5120000000000001,False,0.023420000000000003,0.17132,0.29512,0.5177,0.0,0.0,0.3218716666666666,0.13555124999999998,1.28,1.73,2.98,2.5,2.4,1.04,2.4683333333333333,2.138333333333333,8.77,11.59,14.23,15.43,2.39,5.86,13.526666666666666,7.02375,40.54,39.32,20.17,16.85,36.32,45.94,25.291666666666668,35.623333333333335,38.99,52.08,70.07,76.07,66.09,27.21,66.64666666666666,67.11416666666666,0.0,0.86
2025-01-03 18:00:00,0.0,1.31,6.34,39.19,17.42,0.051584366869408364,0.9986686402879997,-1.0,-1.8369701987210297e-16,107.14068076877813,38.0,2.248091,False,0.0,0.023420000000000003,0.17132,0.5105,0.011,0.0,0.2355883333333333,0.13555124999999998,0.8,1.28,1.73,3.07,2.39,1.49,2.185,2.1283333333333334,8.05,8.77,11.59,15.76,2.57,5.25,12.296666666666667,7.114999999999999,35.6,40.54,39.32,17.0,35.72,47.44,28.416666666666668,35.1925,24.46,38.99,52.08,80.45,67.98,28.95,58.044999999999995,66.99958333333333,0.0,1.68
2025-01-03 19:00:00,0.0,1.73,5.59,38.23,21.4,0.051584366869408364,0.9986686402879997,-0.9659258262890684,0.2588190451025203,119.83059387905229,38.0,5.1777169999999995,False,0.0,0.0,0.023420000000000003,0.41317000000000004,0.13705,0.0,0.15050499999999997,0.13555124999999998,1.31,0.8,1.28,3.25,2.15,1.81,1.8916666666666666,2.120833333333333,6.34,8.05,8.77,15.38,4.73,4.33,10.726666666666667,7.160416666666666,39.19,35.6,40.54,17.87,45.75,45.46,32.115,34.84875,17.42,24.46,38.99,82.22,66.97,69.05,47.54,66.51916666666666,0.0,2.1
